SID,CNT,SHOW_TYPE
2101,1810,2
2101,1810,2
2101,1810,2
65200,1447,2
65200,1447,2
65200,1447,2
65200,1447,2
65200,1447,2
65200,1447,2
65200,1447,2
208,1418,2
208,1418,2
208,1418,2
208,1418,2
208,1418,2
208,1418,2
208,1418,2
1407,670,2
1407,670,2
1407,670,2
1407,670,2
1407,670,2
1407,670,2
1407,670,2
4404,143,2
4404,143,2
4404,143,2
4404,143,2
4404,143,2
4404,143,2
4404,143,2
1506,64,2
1506,64,2
1506,64,2
1506,64,2
1506,64,2
1506,64,2
1506,64,2
3702,39,2
3702,39,2
3702,39,2
3702,39,2
3702,39,2
3702,39,2
3702,39,2
1903,27,2
1903,27,2
1903,27,2
1903,27,2
1903,27,2
1903,27,2
1903,27,2
101,24,2
101,24,2
101,24,2
101,24,2
101,24,2
101,24,2
101,24,2
308,11,2
308,11,2
308,11,2
308,11,2
308,11,2
308,11,2
308,11,2
309,10,2
309,10,2
309,10,2
309,10,2
309,10,2
309,10,2
309,10,2
65200,51561,4
3101,4187,4
1501,16,4
1308,0,4
3401,51096,2
3104,22703,2
202,15243,2
4402,9210,2
4601,6699,2
4504,6492,2
4501,4465,2
3703,4332,2
4401,1994,2
4404,1783,2
3603,1555,2
3303,1285,2
3504,1149,2
1804,1113,2
1002,595,2
4502,570,2
4101,544,2
4102,316,2
3102,175,2
4603,169,2
7303,51071,1
7303,51071,1
7303,51071,1
7303,51071,1
7303,51071,1
7303,51071,1
4601,22604,1
4601,22604,1
4601,22604,1
4601,22604,1
4601,22604,1
4601,22604,1
1405,22016,1
1405,22016,1
1405,22016,1
1405,22016,1
1405,22016,1
1405,22016,1
3702,21973,1
3702,21973,1
3702,21973,1
3702,21973,1
3702,21973,1
3702,21973,1
309,14419,1
309,14419,1
309,14419,1
309,14419,1
309,14419,1
309,14419,1
4102,7893,1
4102,7893,1
4102,7893,1
4102,7893,1
4102,7893,1
4102,7893,1
4502,5344,1
4502,5344,1
4502,5344,1
4502,5344,1
4502,5344,1
4502,5344,1
7302,2036,1
7302,2036,1
7302,2036,1
7302,2036,1
7302,2036,1
7302,2036,1
3304,968,1
3304,968,1
3304,968,1
3304,968,1
3304,968,1
3304,968,1
4201,393,1
4201,393,1
4201,393,1
4201,393,1
4201,393,1
4201,393,1
306,198,1
306,198,1
306,198,1
306,198,1
306,198,1
306,198,1
4401,134,1
4401,134,1
4401,134,1
4401,134,1
4401,134,1
4401,134,1
3203,76,1
3203,76,1
3203,76,1
3203,76,1
3203,76,1
3203,76,1
4001,68,1
4001,68,1
4001,68,1
4001,68,1
4001,68,1
4001,68,1
3502,39,1
3502,39,1
3502,39,1
3502,39,1
3502,39,1
3502,39,1
1206,36,1
1206,36,1
1206,36,1
1206,36,1
1206,36,1
1206,36,1
205,26,1
205,26,1
205,26,1
205,26,1
205,26,1
205,26,1
7304,26,1
7304,26,1
7304,26,1
7304,26,1
7304,26,1
7304,26,1
1204,22,1
1204,22,1
1204,22,1
1204,22,1
1204,22,1
1204,22,1
1203,21,1
1203,21,1
1203,21,1
1203,21,1
1203,21,1
1203,21,1
65200,50762,2
307,97,2
1308,79,2
65200,14,2
904,13,2
905,6,2
65200,50432,1
65200,50432,1
65200,50432,9
106,15500,1
106,15500,1
106,15500,9
602,10262,1
602,10262,1
602,10262,9
1406,7166,1
1406,7166,1
1406,7166,9
1205,7032,1
1205,7032,1
1205,7032,9
1401,5667,1
1401,5667,1
1401,5667,9
1001,5554,1
1001,5554,1
1001,5554,9
903,3297,1
903,3297,1
903,3297,9
803,2657,1
803,2657,1
803,2657,9
2102,1908,1
2102,1908,1
2102,1908,9
1603,1617,1
1603,1617,1
1603,1617,9
1004,947,1
1004,947,1
1004,947,9
1601,643,1
1601,643,1
1601,643,9
2101,574,1
2101,574,1
2101,574,9
2008,567,1
2008,567,1
2008,567,9
1206,470,1
1206,470,1
1206,470,9
1806,463,1
1806,463,1
1806,463,9
1606,412,1
1606,412,1
1606,412,9
1203,408,1
1203,408,1
1203,408,9
1201,344,1
1201,344,1
1201,344,9
3703,49932,2
4304,41241,2
65200,40390,2
4002,37632,2
4004,34214,2
3301,25236,2
1507,16019,2
4402,14679,2
4503,14349,2
4301,14308,2
4003,8943,2
3903,8839,2
906,8420,2
4504,7048,2
3401,5728,2
1001,5241,2
4501,5055,2
4801,4948,2
3101,4926,2
301,3282,2
1507,48613,2
903,42119,2
1201,19781,2
208,17924,2
1501,17751,2
1002,10539,2
904,10501,2
1503,9814,2
405,9710,2
1007,4792,2
1603,4773,2
1407,3110,2
905,2212,2
1402,1464,2
1904,909,2
65200,451,2
1901,125,2
301,84,2
1702,82,2
801,71,2
905,48328,2
1002,44430,2
1001,35469,2
65200,34472,2
1703,32751,2
4401,18890,2
1201,18524,2
2007,15125,2
3102,14777,2
1202,12509,2
3201,10359,2
1901,10217,2
3703,5433,2
4501,4800,2
1505,4489,2
3101,4138,2
4604,4087,2
1205,3957,2
1503,3919,2
1404,3758,2
65200,47901,2
65200,47901,2
65200,47901,2
4302,33431,2
4302,33431,2
4302,33431,2
904,30371,2
904,30371,2
904,30371,2
905,20490,2
905,20490,2
905,20490,2
1202,14725,2
1202,14725,2
1202,14725,2
1001,13485,2
1001,13485,2
1001,13485,2
1405,4101,2
1405,4101,2
1405,4101,2
3101,3214,2
3101,3214,2
3101,3214,2
906,1023,2
906,1023,2
906,1023,2
1002,901,2
1002,901,2
1002,901,2
1404,265,2
1404,265,2
1404,265,2
309,112,2
309,112,2
309,112,2
208,111,2
208,111,2
208,111,2
1204,100,2
1204,100,2
1204,100,2
307,88,2
307,88,2
307,88,2
304,80,2
304,80,2
304,80,2
1407,72,2
1407,72,2
1407,72,2
3202,40,2
3202,40,2
3202,40,2
3603,32,2
3603,32,2
3603,32,2
65316,27,2
65316,27,2
65316,27,2
4401,47731,2
4401,47731,2
4401,47731,2
4404,23220,2
4404,23220,2
4404,23220,2
4004,20668,2
4004,20668,2
4004,20668,2
4304,19939,2
4304,19939,2
4304,19939,2
4402,18916,2
4402,18916,2
4402,18916,2
4104,16833,2
4104,16833,2
4104,16833,2
1406,15593,2
1406,15593,2
1406,15593,2
2901,13248,2
2901,13248,2
2901,13248,2
4303,5247,2
4303,5247,2
4303,5247,2
4302,4638,2
4302,4638,2
4302,4638,2
3304,4529,2
3304,4529,2
3304,4529,2
3103,3283,2
3103,3283,2
3103,3283,2
4801,2416,2
4801,2416,2
4801,2416,2
4404,2262,2
4404,2262,2
4404,2262,2
3101,2089,2
3101,2089,2
3101,2089,2
3802,1556,2
3802,1556,2
3802,1556,2
1007,1379,2
1007,1379,2
1007,1379,2
4701,1268,2
4701,1268,2
4701,1268,2
4503,1240,2
4503,1240,2
4503,1240,2
806,1211,2
806,1211,2
806,1211,2
65200,47717,2
203,47019,2
1402,184,2
1406,47308,1
405,30863,1
903,16308,1
902,8591,1
1002,3540,1
1403,2932,1
4401,1758,1
1006,1355,1
2007,1309,1
1001,594,1
1906,446,1
1308,419,1
1904,296,1
3304,229,1
1806,101,1
3104,77,1
1501,67,1
1004,56,1
304,54,1
1701,39,1
7302,47177,2
7302,47177,2
7302,47177,2
7302,47177,2
7302,47177,2
7302,47177,2
7302,47177,2
7301,22641,2
7301,22641,2
7301,22641,2
7301,22641,2
7301,22641,2
7301,22641,2
7301,22641,2
65200,10367,2
65200,10367,2
65200,10367,2
65200,10367,2
65200,10367,2
65200,10367,2
65200,10367,2
202,5375,2
202,5375,2
202,5375,2
202,5375,2
202,5375,2
202,5375,2
202,5375,2
3701,3682,2
3701,3682,2
3701,3682,2
3701,3682,2
3701,3682,2
3701,3682,2
3701,3682,2
4601,1184,2
4601,1184,2
4601,1184,2
4601,1184,2
4601,1184,2
4601,1184,2
4601,1184,2
3703,272,2
3703,272,2
3703,272,2
3703,272,2
3703,272,2
3703,272,2
3703,272,2
4101,72,2
4101,72,2
4101,72,2
4101,72,2
4101,72,2
4101,72,2
4101,72,2
4502,34,2
4502,34,2
4502,34,2
4502,34,2
4502,34,2
4502,34,2
4502,34,2
3303,27,2
3303,27,2
3303,27,2
3303,27,2
3303,27,2
3303,27,2
3303,27,2
308,24,2
308,24,2
308,24,2
308,24,2
308,24,2
308,24,2
308,24,2
4102,17,2
4102,17,2
4102,17,2
4102,17,2
4102,17,2
4102,17,2
4102,17,2
3504,16,2
3504,16,2
3504,16,2
3504,16,2
3504,16,2
3504,16,2
3504,16,2
4104,13,2
4104,13,2
4104,13,2
4104,13,2
4104,13,2
4104,13,2
4104,13,2
4503,12,2
4503,12,2
4503,12,2
4503,12,2
4503,12,2
4503,12,2
4503,12,2
1203,11,2
1203,11,2
1203,11,2
1203,11,2
1203,11,2
1203,11,2
1203,11,2
3502,8,2
3502,8,2
3502,8,2
3502,8,2
3502,8,2
3502,8,2
3502,8,2
206,6,2
206,6,2
206,6,2
206,6,2
206,6,2
206,6,2
206,6,2
7304,6,2
7304,6,2
7304,6,2
7304,6,2
7304,6,2
7304,6,2
7304,6,2
3103,6,2
3103,6,2
3103,6,2
3103,6,2
3103,6,2
3103,6,2
3103,6,2
903,47123,2
903,47123,2
1201,33889,2
1201,33889,2
208,25692,2
208,25692,2
904,25633,2
904,25633,2
1703,25236,2
1703,25236,2
905,14722,2
905,14722,2
1403,11184,2
1403,11184,2
1002,8069,2
1002,8069,2
4202,6159,2
4202,6159,2
1202,4779,2
1202,4779,2
1901,3440,2
1901,3440,2
3704,3112,2
3704,3112,2
1204,3112,2
1204,3112,2
906,2893,2
906,2893,2
3301,1213,2
3301,1213,2
1001,813,2
1001,813,2
1308,665,2
1308,665,2
1407,269,2
1407,269,2
4801,71,2
4801,71,2
1904,65,2
1904,65,2
65200,46880,2
3203,31238,2
3103,24703,2
3104,10135,2
4702,3301,2
4001,3132,2
1201,105,2
3304,104,2
4604,31,2
3101,28,2
3402,23,2
1704,17,2
4401,7,2
1006,2,2
3702,46870,2
3703,39801,2
3202,8161,2
4303,6489,2
2901,4878,2
4601,3840,2
2102,1568,2
3401,1511,2
4402,1434,2
4503,972,2
3402,562,2
3303,472,2
3304,324,2
2101,213,2
4501,139,2
3802,113,2
3302,101,2
4102,87,2
1502,68,2
4201,60,2
1706,46805,2
1702,44588,2
1606,19243,2
905,19017,2
1803,14267,2
1407,10520,2
1804,9613,2
4401,6682,2
1802,4301,2
1001,3998,2
1706,3493,2
306,3047,2
1406,2918,2
205,2862,2
1703,2392,2
1806,1985,2
1206,1759,2
1002,1433,2
906,1098,2
1402,1014,2
65200,46783,2
1507,1944,2
1308,48,2
1001,46532,2
1001,46532,4
1406,397,2
1406,397,4
1704,168,2
1704,168,4
1402,5,2
1402,5,4
4301,45874,2
4301,45874,2
65200,37716,2
65200,37716,2
4302,32698,2
4302,32698,2
3101,22544,2
3101,22544,2
904,15219,2
904,15219,2
3801,14481,2
3801,14481,2
65200,3468,2
65200,3468,2
5901,1686,2
5901,1686,2
4604,843,2
4604,843,2
4504,565,2
4504,565,2
4001,65,2
4001,65,2
3302,34,2
3302,34,2
1203,28,2
1203,28,2
3201,26,2
3201,26,2
4601,24,2
4601,24,2
1201,23,2
1201,23,2
3304,21,2
3304,21,2
4403,20,2
4403,20,2
4101,17,2
4101,17,2
4501,10,2
4501,10,2
65200,45561,1
65200,45561,1
202,32561,1
202,32561,1
1501,30394,1
1501,30394,1
1401,18515,1
1401,18515,1
404,7904,1
404,7904,1
405,7064,1
405,7064,1
904,5440,1
904,5440,1
1406,4065,1
1406,4065,1
903,2237,1
903,2237,1
1201,450,1
1201,450,1
1606,50,1
1606,50,1
501,8,1
501,8,1
65200,7,1
65200,7,1
4401,6,1
4401,6,1
307,2,1
307,2,1
65200,45281,1
65200,45281,2
65200,45281,1
65200,45281,1
1503,98,1
1503,98,2
1503,98,1
1503,98,1
1401,78,1
1401,78,2
1401,78,1
1401,78,1
904,16,1
904,16,2
904,16,1
904,16,1
3702,5,1
3702,5,2
3702,5,1
3702,5,1
3101,45199,2
3101,45199,2
4202,33321,2
4202,33321,2
65200,29211,2
65200,29211,2
1507,14434,2
1507,14434,2
3204,10967,2
3204,10967,2
2901,10004,2
2901,10004,2
3301,9018,2
3301,9018,2
3201,8619,2
3201,8619,2
1002,6240,2
1002,6240,2
1407,4738,2
1407,4738,2
3104,3760,2
3104,3760,2
1703,3676,2
1703,3676,2
101,3435,2
101,3435,2
3103,3016,2
3103,3016,2
504,2154,2
504,2154,2
1202,1099,2
1202,1099,2
1605,1049,2
1605,1049,2
403,978,2
403,978,2
4503,856,2
4503,856,2
4502,652,2
4502,652,2
65200,45079,2
65200,45079,1
65200,45079,2
65200,45079,2
65200,45079,2
1005,15273,2
1005,15273,1
1005,15273,2
1005,15273,2
1005,15273,2
3101,8776,2
3101,8776,1
3101,8776,2
3101,8776,2
3101,8776,2
904,5019,2
904,5019,1
904,5019,2
904,5019,2
904,5019,2
1401,3035,2
1401,3035,1
1401,3035,2
1401,3035,2
1401,3035,2
4302,2421,2
4302,2421,1
4302,2421,2
4302,2421,2
4302,2421,2
1803,1329,2
1803,1329,1
1803,1329,2
1803,1329,2
1803,1329,2
3103,811,2
3103,811,1
3103,811,2
3103,811,2
3103,811,2
1407,305,2
1407,305,1
1407,305,2
1407,305,2
1407,305,2
1501,304,2
1501,304,1
1501,304,2
1501,304,2
1501,304,2
1802,151,2
1802,151,1
1802,151,2
1802,151,2
1802,151,2
202,100,2
202,100,1
202,100,2
202,100,2
202,100,2
1201,58,2
1201,58,1
1201,58,2
1201,58,2
1201,58,2
1706,58,2
1706,58,1
1706,58,2
1706,58,2
1706,58,2
405,16,2
405,16,1
405,16,2
405,16,2
405,16,2
1206,16,2
1206,16,1
1206,16,2
1206,16,2
1206,16,2
301,8,2
301,8,1
301,8,2
301,8,2
301,8,2
1902,6,2
1902,6,1
1902,6,2
1902,6,2
1902,6,2
1805,6,2
1805,6,1
1805,6,2
1805,6,2
1805,6,2
903,5,2
903,5,1
903,5,2
903,5,2
903,5,2
1103,44551,9
1405,16737,9
904,15913,9
202,15356,9
1406,7473,9
1002,5873,9
1406,2925,9
1201,914,9
1507,864,9
1204,30,9
2105,15,9
308,12,9
607,11,9
1208,10,9
1903,9,9
1402,7,9
1905,7,9
1605,5,9
1303,4,9
801,2,9
2007,44068,1
3201,20420,1
4302,15522,1
4202,14796,1
1201,11957,1
3101,8523,1
2901,7248,1
4204,6287,1
3204,4451,1
4502,4450,1
1601,4365,1
3603,4296,1
3302,4140,1
3801,3876,1
306,3546,1
4104,3486,1
4301,2328,1
3402,1947,1
1006,1520,1
3601,1392,1
1703,44048,1
1403,20116,1
1802,10902,1
1904,5876,1
1702,5586,1
1001,2234,1
1202,2100,1
1204,1750,1
1806,1190,1
1205,821,1
1007,300,1
301,144,1
308,140,1
1901,123,1
1406,96,1
1208,68,1
305,40,1
309,38,1
1706,19,1
304,15,1
4601,43973,2
65200,41726,2
3101,41512,2
2901,31927,2
3702,29444,2
3703,17021,2
1405,15868,2
1601,14408,2
1002,7419,2
3704,5822,2
3402,5759,2
1401,4448,2
903,3829,2
3104,2456,2
3103,2200,2
4501,1909,2
4504,1774,2
4301,1579,2
905,1445,2
4201,1426,2
3704,43895,2
3103,7580,2
4601,3744,2
3701,2571,2
4202,2064,2
3702,1867,2
4104,1220,2
4303,988,2
3302,567,2
3803,518,2
802,408,2
401,292,2
3102,234,2
2901,75,2
4502,67,2
1905,36,2
3802,34,2
4801,23,2
3402,20,2
4103,17,2
4401,43764,2
4401,43764,1
4601,36950,2
4601,36950,1
3701,24986,2
3701,24986,1
4301,15489,2
4301,15489,1
3702,12185,2
3702,12185,1
3603,3623,2
3603,3623,1
3703,2309,2
3703,2309,1
3704,2042,2
3704,2042,1
3304,1939,2
3304,1939,1
3502,858,2
3502,858,1
4801,615,2
4801,615,1
3302,536,2
3302,536,1
4603,376,2
4603,376,1
2901,235,2
2901,235,1
4204,102,2
4204,102,1
3201,83,2
3201,83,1
3504,48,2
3504,48,1
3602,29,2
3602,29,1
803,29,2
803,29,1
1501,28,2
1501,28,1
65200,43670,2
1507,8538,2
3102,6811,2
605,3323,2
3101,584,2
65200,132,2
1904,64,2
1201,22,2
902,11,2
401,11,2
1203,8,2
904,5,2
3101,43413,2
3101,43413,2
3101,43413,2
3101,43413,2
3101,43413,2
4202,23392,2
4202,23392,2
4202,23392,2
4202,23392,2
4202,23392,2
3203,20803,2
3203,20803,2
3203,20803,2
3203,20803,2
3203,20803,2
4504,15120,2
4504,15120,2
4504,15120,2
4504,15120,2
4504,15120,2
4401,12011,2
4401,12011,2
4401,12011,2
4401,12011,2
4401,12011,2
3501,11308,2
3501,11308,2
3501,11308,2
3501,11308,2
3501,11308,2
3303,6406,2
3303,6406,2
3303,6406,2
3303,6406,2
3303,6406,2
3401,3410,2
3401,3410,2
3401,3410,2
3401,3410,2
3401,3410,2
1704,2279,2
1704,2279,2
1704,2279,2
1704,2279,2
1704,2279,2
3202,1775,2
3202,1775,2
3202,1775,2
3202,1775,2
3202,1775,2
3204,869,2
3204,869,2
3204,869,2
3204,869,2
3204,869,2
3201,240,2
3201,240,2
3201,240,2
3201,240,2
3201,240,2
4404,174,2
4404,174,2
4404,174,2
4404,174,2
4404,174,2
4101,133,2
4101,133,2
4101,133,2
4101,133,2
4101,133,2
4802,124,2
4802,124,2
4802,124,2
4802,124,2
4802,124,2
405,83,2
405,83,2
405,83,2
405,83,2
405,83,2
4001,82,2
4001,82,2
4001,82,2
4001,82,2
4001,82,2
3302,73,2
3302,73,2
3302,73,2
3302,73,2
3302,73,2
1404,46,2
1404,46,2
1404,46,2
1404,46,2
1404,46,2
1308,39,2
1308,39,2
1308,39,2
1308,39,2
1308,39,2
65200,43206,2
65200,43206,2
65200,43206,2
65200,43206,2
65200,43206,2
301,13,2
301,13,2
301,13,2
301,13,2
301,13,2
1202,13,2
1202,13,2
1202,13,2
1202,13,2
1202,13,2
1802,12,2
1802,12,2
1802,12,2
1802,12,2
1802,12,2
202,11,2
202,11,2
202,11,2
202,11,2
202,11,2
1403,10,2
1403,10,2
1403,10,2
1403,10,2
1403,10,2
905,10,2
905,10,2
905,10,2
905,10,2
905,10,2
1703,9,2
1703,9,2
1703,9,2
1703,9,2
1703,9,2
1007,8,2
1007,8,2
1007,8,2
1007,8,2
1007,8,2
902,6,2
902,6,2
902,6,2
902,6,2
902,6,2
1901,5,2
1901,5,2
1901,5,2
1901,5,2
1901,5,2
1204,5,2
1204,5,2
1204,5,2
1204,5,2
1204,5,2
109,4,2
109,4,2
109,4,2
109,4,2
109,4,2
1904,4,2
1904,4,2
1904,4,2
1904,4,2
1904,4,2
1201,4,2
1201,4,2
1201,4,2
1201,4,2
1201,4,2
1505,3,2
1505,3,2
1505,3,2
1505,3,2
1505,3,2
1206,3,2
1206,3,2
1206,3,2
1206,3,2
1206,3,2
1602,3,2
1602,3,2
1602,3,2
1602,3,2
1602,3,2
1806,3,2
1806,3,2
1806,3,2
1806,3,2
1806,3,2
1406,3,2
1406,3,2
1406,3,2
1406,3,2
1406,3,2
65200,43082,4
65200,43082,9
65200,43082,9
1501,16610,4
1501,16610,9
1501,16610,9
205,12220,4
205,12220,9
205,12220,9
1405,8961,4
1405,8961,9
1405,8961,9
208,7384,4
208,7384,9
208,7384,9
3703,3773,4
3703,3773,9
3703,3773,9
1001,2292,4
1001,2292,9
1001,2292,9
4301,2271,4
4301,2271,9
4301,2271,9
1201,2259,4
1201,2259,9
1201,2259,9
1407,1943,4
1407,1943,9
1407,1943,9
1802,311,4
1802,311,9
1802,311,9
1804,273,4
1804,273,9
1804,273,9
1403,164,4
1403,164,9
1403,164,9
904,138,4
904,138,9
904,138,9
905,127,4
905,127,9
905,127,9
906,101,4
906,101,9
906,101,9
1402,70,4
1402,70,9
1402,70,9
3701,56,4
3701,56,9
3701,56,9
1203,55,4
1203,55,9
1203,55,9
307,31,4
307,31,9
307,31,9
65200,42942,2
65200,42942,2
65200,42942,2
65200,42942,1
65200,42942,1
4202,17595,2
4202,17595,2
4202,17595,2
4202,17595,1
4202,17595,1
2901,14457,2
2901,14457,2
2901,14457,2
2901,14457,1
2901,14457,1
3702,14400,2
3702,14400,2
3702,14400,2
3702,14400,1
3702,14400,1
4802,5860,2
4802,5860,2
4802,5860,2
4802,5860,1
4802,5860,1
4402,4037,2
4402,4037,2
4402,4037,2
4402,4037,1
4402,4037,1
1801,1511,2
1801,1511,2
1801,1511,2
1801,1511,1
1801,1511,1
3303,1448,2
3303,1448,2
3303,1448,2
3303,1448,1
3303,1448,1
4401,1374,2
4401,1374,2
4401,1374,2
4401,1374,1
4401,1374,1
4503,1361,2
4503,1361,2
4503,1361,2
4503,1361,1
4503,1361,1
3703,1227,2
3703,1227,2
3703,1227,2
3703,1227,1
3703,1227,1
1406,1019,2
1406,1019,2
1406,1019,2
1406,1019,1
1406,1019,1
3301,682,2
3301,682,2
3301,682,2
3301,682,1
3301,682,1
906,626,2
906,626,2
906,626,2
906,626,1
906,626,1
3102,525,2
3102,525,2
3102,525,2
3102,525,1
3102,525,1
4404,416,2
4404,416,2
4404,416,2
4404,416,1
4404,416,1
309,216,2
309,216,2
309,216,2
309,216,1
309,216,1
3904,183,2
3904,183,2
3904,183,2
3904,183,1
3904,183,1
1402,182,2
1402,182,2
1402,182,2
1402,182,1
1402,182,1
4602,96,2
4602,96,2
4602,96,2
4602,96,1
4602,96,1
1405,42534,2
1405,42534,2
1405,42534,2
1405,42534,2
1405,42534,1
1405,42534,2
1405,42534,2
1001,33200,2
1001,33200,2
1001,33200,2
1001,33200,2
1001,33200,1
1001,33200,2
1001,33200,2
2006,2089,2
2006,2089,2
2006,2089,2
2006,2089,2
2006,2089,1
2006,2089,2
2006,2089,2
1002,747,2
1002,747,2
1002,747,2
1002,747,2
1002,747,1
1002,747,2
1002,747,2
903,101,2
903,101,2
903,101,2
903,101,2
903,101,1
903,101,2
903,101,2
208,11,2
208,11,2
208,11,2
208,11,2
208,11,1
208,11,2
208,11,2
1407,9,2
1407,9,2
1407,9,2
1407,9,2
1407,9,1
1407,9,2
1407,9,2
308,5,2
308,5,2
308,5,2
308,5,2
308,5,1
308,5,2
308,5,2
65200,42269,9
65200,42269,9
1403,9615,9
1403,9615,9
1901,7474,9
1901,7474,9
1505,5797,9
1505,5797,9
3101,4592,9
3101,4592,9
1002,3327,9
1002,3327,9
65325,3091,9
65325,3091,9
1401,2922,9
1401,2922,9
1606,2372,9
1606,2372,9
1705,2145,9
1705,2145,9
3702,1890,9
3702,1890,9
1803,1714,9
1803,1714,9
2007,1396,9
2007,1396,9
1201,1274,9
1201,1274,9
1801,1074,9
1801,1074,9
1004,871,9
1004,871,9
109,723,9
109,723,9
502,598,9
502,598,9
1604,559,9
1604,559,9
1407,431,9
1407,431,9
4601,42263,4
4601,42263,2
4601,42263,4
4601,42263,2
4601,42263,4
3703,4312,4
3703,4312,2
3703,4312,4
3703,4312,2
3703,4312,4
1001,447,4
1001,447,2
1001,447,4
1001,447,2
1001,447,4
3304,155,4
3304,155,2
3304,155,4
3304,155,2
3304,155,4
3401,32,4
3401,32,2
3401,32,4
3401,32,2
3401,32,4
1404,10,4
1404,10,2
1404,10,4
1404,10,2
1404,10,4
1403,7,4
1403,7,2
1403,7,4
1403,7,2
1403,7,4
1401,5,4
1401,5,2
1401,5,4
1401,5,2
1401,5,4
1407,4,4
1407,4,2
1407,4,4
1407,4,2
1407,4,4
208,4,4
208,4,2
208,4,4
208,4,2
208,4,4
65200,41844,2
3703,4220,2
1403,3613,2
1001,588,2
1904,444,2
208,371,2
904,11,2
1308,8,2
1703,6,2
65200,41810,9
3104,18509,9
1308,9660,9
3703,3688,9
903,3371,9
1405,2696,9
3702,2499,9
1501,2330,9
1002,1410,9
4404,1387,9
1402,856,9
3101,542,9
1007,124,9
3502,92,9
3204,37,9
4603,31,9
3401,26,9
3502,25,9
4104,21,9
3602,19,9
4304,41791,2
4401,29677,2
3503,20268,2
4501,19996,2
4303,19270,2
1501,9892,2
2901,7074,2
4601,4961,2
1007,4106,2
1505,2757,2
1208,2384,2
4603,1772,2
2101,1743,2
4801,1683,2
1903,1220,2
4404,1164,2
3603,805,2
4003,784,2
1506,711,2
1206,566,2
3104,41221,2
903,21525,2
3704,14420,2
4202,12847,2
1401,10410,2
3201,10388,2
4401,9125,2
2901,3052,2
3703,3048,2
1202,877,2
307,440,2
1201,373,2
4801,117,2
805,75,2
1407,69,2
1402,35,2
1701,12,2
106,10,2
305,8,2
501,8,2
1401,41186,1
1401,41186,9
1401,41186,2
1401,41186,2
1401,41186,2
1401,41186,1
1401,41186,2
1401,41186,2
1401,41186,1
1401,41186,1
1401,41186,1
1401,41186,1
1401,41186,1
1404,29563,1
1404,29563,9
1404,29563,2
1404,29563,2
1404,29563,2
1404,29563,1
1404,29563,2
1404,29563,2
1404,29563,1
1404,29563,1
1404,29563,1
1404,29563,1
1404,29563,1
1904,18474,1
1904,18474,9
1904,18474,2
1904,18474,2
1904,18474,2
1904,18474,1
1904,18474,2
1904,18474,2
1904,18474,1
1904,18474,1
1904,18474,1
1904,18474,1
1904,18474,1
1405,15408,1
1405,15408,9
1405,15408,2
1405,15408,2
1405,15408,2
1405,15408,1
1405,15408,2
1405,15408,2
1405,15408,1
1405,15408,1
1405,15408,1
1405,15408,1
1405,15408,1
1703,9931,1
1703,9931,9
1703,9931,2
1703,9931,2
1703,9931,2
1703,9931,1
1703,9931,2
1703,9931,2
1703,9931,1
1703,9931,1
1703,9931,1
1703,9931,1
1703,9931,1
1503,7700,1
1503,7700,9
1503,7700,2
1503,7700,2
1503,7700,2
1503,7700,1
1503,7700,2
1503,7700,2
1503,7700,1
1503,7700,1
1503,7700,1
1503,7700,1
1503,7700,1
3701,3930,1
3701,3930,9
3701,3930,2
3701,3930,2
3701,3930,2
3701,3930,1
3701,3930,2
3701,3930,2
3701,3930,1
3701,3930,1
3701,3930,1
3701,3930,1
3701,3930,1
1704,1871,1
1704,1871,9
1704,1871,2
1704,1871,2
1704,1871,2
1704,1871,1
1704,1871,2
1704,1871,2
1704,1871,1
1704,1871,1
1704,1871,1
1704,1871,1
1704,1871,1
1205,1097,1
1205,1097,9
1205,1097,2
1205,1097,2
1205,1097,2
1205,1097,1
1205,1097,2
1205,1097,2
1205,1097,1
1205,1097,1
1205,1097,1
1205,1097,1
1205,1097,1
1406,903,1
1406,903,9
1406,903,2
1406,903,2
1406,903,2
1406,903,1
1406,903,2
1406,903,2
1406,903,1
1406,903,1
1406,903,1
1406,903,1
1406,903,1
405,833,1
405,833,9
405,833,2
405,833,2
405,833,2
405,833,1
405,833,2
405,833,2
405,833,1
405,833,1
405,833,1
405,833,1
405,833,1
306,30,1
306,30,9
306,30,2
306,30,2
306,30,2
306,30,1
306,30,2
306,30,2
306,30,1
306,30,1
306,30,1
306,30,1
306,30,1
1407,29,1
1407,29,9
1407,29,2
1407,29,2
1407,29,2
1407,29,1
1407,29,2
1407,29,2
1407,29,1
1407,29,1
1407,29,1
1407,29,1
1407,29,1
1805,29,1
1805,29,9
1805,29,2
1805,29,2
1805,29,2
1805,29,1
1805,29,2
1805,29,2
1805,29,1
1805,29,1
1805,29,1
1805,29,1
1805,29,1
906,19,1
906,19,9
906,19,2
906,19,2
906,19,2
906,19,1
906,19,2
906,19,2
906,19,1
906,19,1
906,19,1
906,19,1
906,19,1
1402,16,1
1402,16,9
1402,16,2
1402,16,2
1402,16,2
1402,16,1
1402,16,2
1402,16,2
1402,16,1
1402,16,1
1402,16,1
1402,16,1
1402,16,1
2105,10,1
2105,10,9
2105,10,2
2105,10,2
2105,10,2
2105,10,1
2105,10,2
2105,10,2
2105,10,1
2105,10,1
2105,10,1
2105,10,1
2105,10,1
3304,8,1
3304,8,9
3304,8,2
3304,8,2
